"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold,5 Year JIF,JCI Rank,JCI Quartile,JIF Rank,Immediacy Index,JIF Without Self Cites,5 Year JIF Quartile,JCI Percentile,Eigenfactor
"International Journal of Interactive Design and Manufacturing - IJIDeM","INT J INTERACT DES M","1955-2513","1955-2505","ENGINEERING, MANUFACTURING - ESCI","1,586","2.1","N/A","0.41","10.78"%,"2.2"," 48/66 ","Q3"," N/A ","0.6","1.7","N/A","28.03","0.001",
"INTERNATIONAL JOURNAL OF TECHNOLOGY AND DESIGN EDUCATION","INT J TECHNOL DES ED","0957-7572","1573-1804","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,580","2.1","Q3","0.89","31.58"%,"2.4"," 39/178 ","Q1"," 49/90 ","0.3","1.7","Q2","78.37","0.001",
"MACHINING SCIENCE AND TECHNOLOGY","MACH SCI TECHNOL","1091-0344","1532-2483","ENGINEERING, MANUFACTURING - SCIE","1,562","2.7","Q3","0.42","0"%,"2.5"," 46/66 ","Q3"," 33/50 ","0.4","2.6","Q3","31.06","0.001",
"MACHINING SCIENCE AND TECHNOLOGY","MACH SCI TECHNOL","1091-0344","1532-2483","ENGINEERING, MECHANICAL - SCIE","1,562","2.7","Q2","0.42","0"%,"2.5"," 111/179 ","Q3"," 59/136 ","0.4","2.6","Q2","38.27","0.001",
"IISE Transactions","IISE TRANS","2472-5854","2472-5862","ENGINEERING, INDUSTRIAL - SCIE","1,549","2.6","Q3","0.53","4"%,"3"," 40/68 ","Q3"," 32/50 ","0.4","2.4","Q3","41.91","0.003",
"JOURNAL OF COMPUTING AND INFORMATION SCIENCE IN ENGINEERING","J COMPUT INF SCI ENG","1530-9827","1944-7078","ENGINEERING, MANUFACTURING - SCIE","1,516","3.1","Q3","0.52","0.4"%,"2.7"," 39/66 ","Q3"," 30/50 ","0.9","2.7","Q3","41.67","0.001",
"ASSEMBLY AUTOMATION","ASSEMBLY AUTOM","0144-5154","1758-4078","ENGINEERING, MANUFACTURING - SCIE","1,513","2.1","Q4","0.39","0.48"%,"2"," 49/66 ","Q3"," 41/50 ","0.4","1.8","Q4","26.52","0.001",
"ACS ES&T Engineering","ACS EST ENG","N/A","2690-0645","ENGINEERING, ENVIRONMENTAL - ESCI","1,510","7.1","N/A","0.67","2.18"%,"7.1"," 32/75 ","Q2"," N/A ","1.8","6.7","N/A","58.00","0.002",
"COMBUSTION THEORY AND MODELLING","COMBUST THEOR MODEL","1364-7830","1741-3559","ENGINEERING, CHEMICAL - SCIE","1,468","1.3","Q4","0.3","8.52"%,"1.5"," 100/160 ","Q3"," 111/142 ","0.3","1.2","Q3","37.81","0.001",
"SEPARATION AND PURIFICATION REVIEWS","SEP PURIF REV","1542-2119","1542-2127","ENGINEERING, CHEMICAL - SCIE","1,456","5.4","Q1","0.8","3.26"%,"6.5"," 37/160 ","Q1"," 27/142 ","0.9","5.3","Q1","77.19","0.001",
"JOURNAL OF THE AUDIO ENGINEERING SOCIETY","J AUDIO ENG SOC","1549-4950","1549-4950","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,448","1.4","Q3","0.42","3.37"%,"1.1"," 86/178 ","Q2"," 66/90 ","0.2","1.2","Q4","51.97","0.001",
"Journal of Industrial and Production Engineering","J IND PROD ENG","2168-1015","2168-1023","ENGINEERING, INDUSTRIAL - ESCI","1,446","4.5","N/A","0.62","0.74"%,"3"," 32/68 ","Q2"," N/A ","1.3","4.2","N/A","53.68","0.001",
"EXPERIMENTAL TECHNIQUES","EXP TECHNIQUES","0732-8818","1747-1567","ENGINEERING, MECHANICAL - SCIE","1,442","1.6","Q4","0.47","7.17"%,"1.7"," 99/179 ","Q3"," 103/136 ","0.7","1.5","Q3","44.97","0.001",
"Production Engineering-Research and Development","PROD ENG-RES DEV","0944-6524","1863-7353","ENGINEERING, MANUFACTURING - ESCI","1,425","1.7","N/A","0.34","72.24"%,"1.6"," 54/66 ","Q4"," N/A ","0.5","1.6","N/A","18.94","0.001",
"International Journal of Mechanics and Materials in Design","INT J MECH MATER DES","1569-1713","1573-8841","ENGINEERING, MECHANICAL - SCIE","1,423","3.7","Q2","0.88","3.91"%,"3.5"," 40/179 ","Q1"," 40/136 ","0.4","3.5","Q2","77.93","0.001",
"International Journal of Chemical Engineering","INT J CHEM ENG","1687-806X","1687-8078","ENGINEERING, CHEMICAL - SCIE","1,415","2.7","Q3","0.37","99.47"%,"2.5"," 91/160 ","Q3"," 80/142 ","0.6","2.6","Q3","43.44","0.001",
"JOURNAL OF ENGINEERING DESIGN","J ENG DESIGN","0954-4828","1466-1837","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,411","2.7","Q2","0.73","18.89"%,"3.1"," 49/178 ","Q2"," 42/90 ","1.2","1.8","Q2","72.75","0.001",
"Science and Technology for the Built Environment","SCI TECHNOL BUILT EN","2374-4731","2374-474X","ENGINEERING, MECHANICAL - SCIE","1,398","1.9","Q3","0.38","9.12"%,"1.9"," 120/179 ","Q3"," 92/136 ","0.3","1.8","Q3","33.24","0.002",
"Greenhouse Gases-Science and Technology","GREENH GASES","2152-3878","2152-3878","ENGINEERING, ENVIRONMENTAL - SCIE","1,390","2.2","Q4","0.28","9.55"%,"2.3"," 58/75 ","Q4"," 47/55 ","0.4","2.1","Q4","23.33","0.001",
"MECHANICAL ENGINEERING","MECH ENG","0025-6501","1943-5649","ENGINEERING, MECHANICAL - SCIE","1,377","1.9","Q3","0.06","68.63"%,"1.8"," 175/179 ","Q4"," 92/136 ","1.2","1.9","Q3","2.51","0",
"Modelling and Simulation in Engineering","MOD SIMUL ENG","1687-5591","1687-5605","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,374","3.2","N/A","0.51","99.03"%,"3"," 68/178 ","Q2"," N/A ","0.7","3.1","N/A","62.08","0.001",
"JOURNAL OF POROUS MEDIA","J POROUS MEDIA","1091-028X","1934-0508","ENGINEERING, MECHANICAL - SCIE","1,373","2.3","Q3","0.47","0"%,"1.7"," 99/179 ","Q3"," 75/136 ","1","2.1","Q3","44.97","0.001",
"Acta Polytechnica Hungarica","ACTA POLYTECH HUNG","1785-8860","1785-8860","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,356","1.7","Q3","0.64","30.07"%,"1.4"," 58/178 ","Q2"," 56/90 ","0.5","1.4","Q3","67.70","0.001",
"Cognition Technology & Work","COGN TECHNOL WORK","1435-5558","1435-5566","ENGINEERING, INDUSTRIAL - SCIE","1,353","2.6","Q3","0.64","39.51"%,"2.8"," 29/68 ","Q2"," 32/50 ","0.8","2.4","Q3","58.09","0.001",
"Proceedings of the Institution of Mechanical Engineers Part O-Journal of Risk and Reliability","P I MECH ENG O-J RIS","1748-006X","1748-0078","ENGINEERING, INDUSTRIAL - SCIE","1,340","2.1","Q4","0.44","2.73"%,"2.1"," 43/68 ","Q2"," 39/50 ","0.4","1.7","Q4","37.50","0.001",
"Proceedings of the Institution of Mechanical Engineers Part O-Journal of Risk and Reliability","P I MECH ENG O-J RIS","1748-006X","1748-0078","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,340","2.1","Q3","0.44","2.73"%,"2.1"," 81/178 ","Q2"," 49/90 ","0.4","1.7","Q3","54.78","0.001",
"Journal of Engineering Thermophysics","J ENG THERMOPHYS-RUS","1810-2328","1990-5432","ENGINEERING, MECHANICAL - SCIE","1,332","2.4","Q3","0.31","0"%,"2.3"," 135/179 ","Q4"," 71/136 ","0.3","2.1","Q3","24.86","0.001",
"International Journal of Extreme Manufacturing","INT J EXTREME MANUF","2631-8644","2631-7990","ENGINEERING, MANUFACTURING - SCIE","1,325","14.7","Q1","1.24","100"%,"13.3"," 13/66 ","Q1"," 1/50 ","4","13.8","Q1","81.06","0.002",
"Progress in Additive Manufacturing","PROG ADDIT MANUF","2363-9512","2363-9520","ENGINEERING, MANUFACTURING - ESCI","1,323","4.5","N/A","0.73","30"%,"N/A"," 28/66 ","Q2"," N/A ","1.1","4.2","N/A","58.33","0.001",
"Journal of Industrial Engineering and Management-JIEM","J IND ENG MANAG-JIEM","2013-8423","2013-0953","ENGINEERING, INDUSTRIAL - ESCI","1,308","3","N/A","0.34","97.39"%,"2.8"," 50/68 ","Q3"," N/A ","1","2.9","N/A","27.21","0.001",
"CHEMICAL & ENGINEERING NEWS","CHEM ENG NEWS","0009-2347","1520-605X","ENGINEERING, CHEMICAL - SCIE","1,292","1.5","Q3","0.05","0"%,"1"," 151/160 ","Q4"," 101/142 ","3.4","1.5","Q4","5.94","0.001",
"Inventions","INVENTIONS-BASEL","N/A","2411-5134","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,284","3.4","N/A","0.94","98.93"%,"3.5"," 35/178 ","Q1"," N/A ","0.8","3","N/A","80.62","0.001",
"RESEARCH IN ENGINEERING DESIGN","RES ENG DES","0934-9839","1435-6066","ENGINEERING, INDUSTRIAL - SCIE","1,279","3.2","Q3","0.58","36.36"%,"3.1"," 37/68 ","Q2"," 26/50 ","0.2","2.8","Q3","46.32","0.001",
"RESEARCH IN ENGINEERING DESIGN","RES ENG DES","0934-9839","1435-6066","ENGINEERING, MANUFACTURING - SCIE","1,279","3.2","Q3","0.58","36.36"%,"3.1"," 34/66 ","Q2"," 29/50 ","0.2","2.8","Q3","49.24","0.001",
"RESEARCH IN ENGINEERING DESIGN","RES ENG DES","0934-9839","1435-6066","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,279","3.2","Q2","0.58","36.36"%,"3.1"," 61/178 ","Q2"," 36/90 ","0.2","2.8","Q2","66.01","0.001",
"International Journal of Technology","INT J TECHNOL","2086-9614","2087-2100","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,275","1.4","N/A","0.39","89.14"%,"1.2"," 91/178 ","Q3"," N/A ","0.3","0.7","N/A","49.16","0.001",
"Quality Engineering","QUAL ENG","0898-2112","1532-4222","ENGINEERING, INDUSTRIAL - SCIE","1,268","2","Q4","0.6","4.28"%,"1.9"," 33/68 ","Q2"," 40/50 ","0.2","1.8","Q4","52.21","0.001",
"INVERSE PROBLEMS IN SCIENCE AND ENGINEERING","INVERSE PROBL SCI EN","1741-5977","1741-5985","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,265","1.3","Q4","0.47","2.12"%,"1.3"," 76/178 ","Q2"," 69/90 ","N/A","1.3","Q4","57.58","0.001",
"Biomimetics","BIOMIMETICS-BASEL","N/A","2313-7673","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,258","4.5","Q1","0.76","100"%,"4.1"," 46/178 ","Q2"," 22/90 ","0.6","4","Q2","74.44","0.002",
"International Journal of Industrial Engineering Computations","INT J IND ENG COMP","1923-2926","1923-2934","ENGINEERING, INDUSTRIAL - SCIE","1,250","3.3","Q2","0.55","96.72"%,"3.2"," 39/68 ","Q3"," 24/50 ","0.6","3","Q3","43.38","0.001",
"Journal of Engineering","J ENG-NY","2314-4912","2314-4904","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,248","2.8","N/A","0.42","100"%,"3.5"," 86/178 ","Q2"," N/A ","0.4","2.8","N/A","51.97","0.001",
"CHINA OCEAN ENGINEERING","CHINA OCEAN ENG","0890-5487","2191-8945","ENGINEERING, MECHANICAL - SCIE","1,240","1.6","Q4","0.35","84.15"%,"1.4"," 129/179 ","Q3"," 103/136 ","0.5","1.4","Q4","28.21","0.001",
"Nonlinear Engineering - Modeling and Application","NONLINEAR ENG-MODEL","2192-8010","2192-8029","ENGINEERING, MECHANICAL - ESCI","1,234","8.3","N/A","1.68","92.45"%,"N/A"," 8/179 ","Q1"," N/A ","0.6","8","N/A","95.81","0.001",
"STROJNISKI VESTNIK-JOURNAL OF MECHANICAL ENGINEERING","STROJ VESTN-J MECH E","0039-2480","N/A","ENGINEERING, MECHANICAL - SCIE","1,227","1.7","Q3","0.43","99.48"%,"1.6"," 109/179 ","Q3"," 98/136 ","0.3","1.4","Q4","39.39","0.001",
"INTERNATIONAL POLYMER PROCESSING","INT POLYM PROC","0930-777X","2195-8602","ENGINEERING, CHEMICAL - SCIE","1,215","1.3","Q4","0.2","1.13"%,"1.1"," 122/160 ","Q4"," 111/142 ","0.1","1.2","Q4","24.06","0",
"Frontiers of Engineering Management","FRONT ENG MANAG","2095-7513","2096-0255","ENGINEERING, INDUSTRIAL - ESCI","1,213","7.4","N/A","0.64","20.44"%,"4.9"," 29/68 ","Q2"," N/A ","1.5","7","N/A","58.09","0.002",
"Journal of Vibration Engineering & Technologies","J VIB ENG TECHNOL","2523-3920","2523-3939","ENGINEERING, MECHANICAL - SCIE","1,213","2.7","Q2","0.57","5.16"%,"2.2"," 79/179 ","Q2"," 59/136 ","0.4","2","Q3","56.15","0.001",
"ChemBioEng Reviews","CHEMBIOENG REV","2196-9744","2196-9744","ENGINEERING, CHEMICAL - SCIE","1,177","4.8","Q1","0.55","7.95"%,"6.6"," 65/160 ","Q2"," 35/142 ","1.1","4.7","Q1","59.69","0.001",
"Facta Universitatis-Series Mechanical Engineering","FACTA UNIV-SER MECH","0354-2025","2335-0164","ENGINEERING, MECHANICAL - SCIE","1,168","7.9","Q1","1.87","100"%,"4.7"," 5/179 ","Q1"," 6/136 ","3.8","7.7","Q1","97.49","0.001",
"Eksploatacja i Niezawodnosc-Maintenance and Reliability","EKSPLOAT NIEZAWODN","1507-2711","1507-2711","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,168","2.5","Q2","0.98","98.31"%,"1.8"," 34/178 ","Q1"," 45/90 ","0.9","1.9","Q3","81.18","0.001",
"Propulsion and Power Research","PROPULS POWER RES","2212-540X","2212-540X","ENGINEERING, MECHANICAL - SCIE","1,164","5.3","Q1","1.33","96"%,"5.2"," 18/179 ","Q1"," 17/136 ","1.1","5","Q1","90.22","0.001",
"JOURNAL OF FIRE SCIENCES","J FIRE SCI","0734-9041","1530-8049","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,137","1.9","Q3","0.41","3.95"%,"2"," 88/178 ","Q2"," 54/90 ","0.3","1.9","Q3","50.84","0",
"PROCESS SAFETY PROGRESS","PROCESS SAF PROG","1066-8527","1547-5913","ENGINEERING, CHEMICAL - SCIE","1,131","1","Q4","0.17","4.2"%,"1.1"," 126/160 ","Q4"," 120/142 ","0.4","0.9","Q4","21.56","0.001",
"Pigment & Resin Technology","PIGM RESIN TECHNOL","0369-9420","1758-6941","ENGINEERING, CHEMICAL - SCIE","1,093","1.4","Q4","0.21","0.31"%,"1.4"," 119/160 ","Q3"," 108/142 ","0.3","1.1","Q4","25.94","0.001",
"THEORETICAL FOUNDATIONS OF CHEMICAL ENGINEERING","THEOR FOUND CHEM EN+","0040-5795","1608-3431","ENGINEERING, CHEMICAL - SCIE","1,086","0.8","Q4","0.12","0"%,"0.7"," 135/160 ","Q4"," 127/142 ","0.1","0.6","Q4","15.94","0.001",
"INSTRUMENTS AND EXPERIMENTAL TECHNIQUES","INSTRUM EXP TECH+","0020-4412","1608-3180","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,086","0.6","Q4","0.16","4.49"%,"0.4"," 137/178 ","Q4"," 85/90 ","0.1","0.4","Q4","23.31","0.001",
"JOURNAL OF THE CHINESE INSTITUTE OF ENGINEERS","J CHIN INST ENG","0253-3839","2158-7299","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,072","1.1","Q4","0.36","0"%,"1"," 95/178 ","Q3"," 75/90 ","0.2","1","Q4","46.91","0",
"Revista Mexicana de Ingenieria Quimica","REV MEX ING QUIM","1665-2738","N/A","ENGINEERING, CHEMICAL - SCIE","1,065","1.5","Q3","0.3","85.4"%,"1.2"," 100/160 ","Q3"," 101/142 ","0.6","1","Q4","37.81","0",
"Journal of Energetic Materials","J ENERG MATER","0737-0652","1545-8822","ENGINEERING, CHEMICAL - SCIE","1,063","2.1","Q3","0.34","0.58"%,"2.1"," 95/160 ","Q3"," 89/142 ","0.6","2","Q3","40.94","0.001",
"Open Engineering","OPEN ENG","2391-5439","2391-5439","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,053","1.7","N/A","0.5","95.31"%,"1.5"," 70/178 ","Q2"," N/A ","0.2","1.7","N/A","60.96","0.001",
"Journal of the Faculty of Engineering and Architecture of Gazi University","J FAC ENG ARCHIT GAZ","1300-1884","1304-4915","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,050","1.1","Q4","0.34","98.96"%,"0.9"," 97/178 ","Q3"," 75/90 ","0.3","0.6","Q4","45.79","0.001",
"INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES","INDIAN J ENG MATER S","0971-4588","0975-1017","ENGINEERING, MULTIDISCIPLINARY - SCIE","1,046","0.9","Q4","0.16","0"%,"0.9"," 137/178 ","Q4"," 82/90 ","0.2","0.8","Q4","23.31","0",
"Journal of Quality in Maintenance Engineering","J QUAL MAINT ENG","1355-2511","1758-7832","ENGINEERING, INDUSTRIAL - ESCI","1,044","1.5","N/A","0.23","7.59"%,"1.6"," 55/68 ","Q4"," N/A ","0.6","1.3","N/A","19.85","0",
"FME Transactions","FME TRANS","1451-2092","2406-128X","ENGINEERING, MECHANICAL - ESCI","1,042","1.6","N/A","0.42","100"%,"1.3"," 111/179 ","Q3"," N/A ","0.3","1.1","N/A","38.27","0.001",
"Journal of Hazardous Toxic and Radioactive Waste","J HAZARD TOXIC RADIO","2153-5493","2153-5515","ENGINEERING, ENVIRONMENTAL - ESCI","1,033","2.7","N/A","0.26","0.81"%,"2.4"," 59/75 ","Q4"," N/A ","0.8","2.5","N/A","22.00","0.001",
"World Journal of Engineering","WORLD J ENG","1708-5284","1708-5284","ENGINEERING, MULTIDISCIPLINARY - ESCI","1,031","1.9","N/A","0.58","0.54"%,"1.6"," 61/178 ","Q2"," N/A ","0.2","1.7","N/A","66.01","0.001",
"CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY","CHEM BIOCHEM ENG Q","0352-9568","1846-5153","ENGINEERING, CHEMICAL - SCIE","1,021","1.5","Q3","0.24","98.7"%,"1.6"," 113/160 ","Q3"," 101/142 ","0.1","1.4","Q3","29.69","0",
"Integrating Materials and Manufacturing Innovation","INTEGR MATER MANUF I","2193-9764","2193-9772","ENGINEERING, MANUFACTURING - SCIE","1,007","3.3","Q3","0.61","13.22"%,"3.7"," 33/66 ","Q2"," 28/50 ","0.4","3","Q2","50.76","0.001",
"International Journal of Critical Infrastructure Protection","INT J CRIT INFR PROT","1874-5482","2212-2087","ENGINEERING, MULTIDISCIPLINARY - SCIE","991","3.6","Q2","1.14","12.12"%,"3.7"," 27/178 ","Q1"," 29/90 ","1.4","3.4","Q2","85.11","0.001",
"AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING","AI EDAM","0890-0604","1469-1760","ENGINEERING, MANUFACTURING - SCIE","978","2.1","Q4","0.37","26.04"%,"2.1"," 51/66 ","Q3"," 41/50 ","0.4","1.8","Q4","23.48","0.001",
"AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING","AI EDAM","0890-0604","1469-1760","ENGINEERING, MULTIDISCIPLINARY - SCIE","978","2.1","Q3","0.37","26.04"%,"2.1"," 94/178 ","Q3"," 49/90 ","0.4","1.8","Q3","47.47","0.001",
"ChemEngineering","CHEMENGINEERING","N/A","2305-7084","ENGINEERING, CHEMICAL - ESCI","977","2.5","N/A","0.37","99.59"%,"2.7"," 91/160 ","Q3"," N/A ","0.9","2.4","N/A","43.44","0.001",
"International Journal of Simulation Modelling","INT J SIMUL MODEL","1726-4529","1996-8566","ENGINEERING, INDUSTRIAL - SCIE","974","2.9","Q3","0.53","99.46"%,"2.3"," 40/68 ","Q3"," 29/50 ","0.5","2.1","Q3","41.91","0.001",
"International Journal of Simulation Modelling","INT J SIMUL MODEL","1726-4529","1996-8566","ENGINEERING, MANUFACTURING - SCIE","974","2.9","Q3","0.53","99.46"%,"2.3"," 38/66 ","Q3"," 32/50 ","0.5","2.1","Q3","43.18","0.001",
"Flexible Services and Manufacturing Journal","FLEX SERV MANUF J","1936-6582","1936-6590","ENGINEERING, INDUSTRIAL - SCIE","956","2.7","Q3","0.49","22.79"%,"2.7"," 42/68 ","Q3"," 31/50 ","0.6","2.5","Q3","38.97","0.001",
"Flexible Services and Manufacturing Journal","FLEX SERV MANUF J","1936-6582","1936-6590","ENGINEERING, MANUFACTURING - SCIE","956","2.7","Q3","0.49","22.79"%,"2.7"," 41/66 ","Q3"," 33/50 ","0.6","2.5","Q3","38.64","0.001",
"PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART K-JOURNAL OF MULTI-BODY DYNAMICS","P I MECH ENG K-J MUL","1464-4193","2041-3068","ENGINEERING, MECHANICAL - SCIE","953","1.8","Q3","0.47","2.07"%,"1.7"," 99/179 ","Q3"," 97/136 ","0.2","1.6","Q3","44.97","0.001",
"Human Factors and Ergonomics in Manufacturing & Service Industries","HUM FACTOR ERGON MAN","1090-8471","1520-6564","ENGINEERING, MANUFACTURING - SCIE","917","2.4","Q4","0.45","14.06"%,"2.3"," 43/66 ","Q3"," 38/50 ","0.3","2.2","Q3","35.61","0.001",
"Systems Engineering","SYSTEMS ENG","1098-1241","1520-6858","ENGINEERING, INDUSTRIAL - SCIE","917","2","Q4","0.33","16.26"%,"1.9"," 51/68 ","Q3"," 40/50 ","<0.1","1.6","Q4","25.74","0",
"Macromolecular Reaction Engineering","MACROMOL REACT ENG","1862-832X","1862-8338","ENGINEERING, CHEMICAL - SCIE","916","1.5","Q3","0.27","11.76"%,"1.6"," 105/160 ","Q3"," 101/142 ","0.6","1.2","Q3","34.69","0",
"Engineering Reports","ENG REP","N/A","2577-8196","ENGINEERING, MULTIDISCIPLINARY - ESCI","914","2","N/A","0.4","86.69"%,"2"," 89/178 ","Q2"," N/A ","0.2","2","N/A","50.28","0.001",
"Advances in Environmental Research-An International Journal","AD ENVIRON RES","2234-1722","2234-1730","ENGINEERING, ENVIRONMENTAL - ESCI","914","1.2","N/A","0.06","0"%,"1.2"," 71/75 ","Q4"," N/A ","<0.1","1.2","N/A","6.00","0",
"PRZEMYSL CHEMICZNY","PRZEM CHEM","0033-2496","0033-2496","ENGINEERING, CHEMICAL - SCIE","909","0.5","Q4","0.07","0"%,"0.3"," 147/160 ","Q4"," 135/142 ","0.1","0.3","Q4","8.44","0",
"INTEGRATED COMPUTER-AIDED ENGINEERING","INTEGR COMPUT-AID E","1069-2509","1875-8835","ENGINEERING, MULTIDISCIPLINARY - SCIE","906","6.5","Q1","1.28","5.56"%,"4.2"," 24/178 ","Q1"," 12/90 ","2.6","5.1","Q2","86.80","0.001",
"INDIAN JOURNAL OF CHEMICAL TECHNOLOGY","INDIAN J CHEM TECHN","0971-457X","0975-0991","ENGINEERING, CHEMICAL - SCIE","906","0.5","Q4","0.08","0"%,"0.6"," 145/160 ","Q4"," 135/142 ","<0.1","0.4","Q4","9.69","0",
"Lubrication Science","LUBR SCI","0954-0075","1557-6833","ENGINEERING, CHEMICAL - SCIE","902","1.9","Q3","0.34","3.01"%,"1.8"," 95/160 ","Q3"," 92/142 ","0.4","1.7","Q3","40.94","0",
"Lubrication Science","LUBR SCI","0954-0075","1557-6833","ENGINEERING, MECHANICAL - SCIE","902","1.9","Q3","0.34","3.01"%,"1.8"," 130/179 ","Q3"," 92/136 ","0.4","1.7","Q3","27.65","0",
"International Journal of Design","INT J DES","1991-3761","1994-036X","ENGINEERING, MANUFACTURING - SCIE","902","1.5","Q4","1.33","0"%,"2.3"," 11/66 ","Q1"," 47/50 ","0.1","1.3","Q3","84.09","0",
"International Journal of Design","INT J DES","1991-3761","1994-036X","ENGINEERING, MULTIDISCIPLINARY - SCIE","902","1.5","Q3","1.33","0"%,"2.3"," 21/178 ","Q1"," 64/90 ","0.1","1.3","Q3","88.48","0",
"Water Research X","WATER RES X","N/A","2589-9147","ENGINEERING, ENVIRONMENTAL - SCIE","900","7.5","Q1","1.4","93.68"%,"8.3"," 9/75 ","Q1"," 13/55 ","0.8","7.4","Q1","88.67","0.001",
"Polish Journal of Chemical Technology","POL J CHEM TECHNOL","1509-8117","1899-4741","ENGINEERING, CHEMICAL - SCIE","893","1","Q4","0.16","90.74"%,"1.3"," 127/160 ","Q4"," 120/142 ","0.1","0.9","Q4","20.94","0",
"KONA Powder and Particle Journal","KONA POWDER PART J","0288-4534","2187-5537","ENGINEERING, CHEMICAL - SCIE","885","4.1","Q2","0.33","100"%,"3.5"," 97/160 ","Q3"," 51/142 ","1.8","3.9","Q2","39.69","0.001",
"INTERNATIONAL JOURNAL OF OFFSHORE AND POLAR ENGINEERING","INT J OFFSHORE POLAR","1053-5381","1053-5381","ENGINEERING, MECHANICAL - SCIE","872","0.8","Q4","0.26","0"%,"0.8"," 143/179 ","Q4"," 128/136 ","0.2","0.8","Q4","20.39","0",
"Frontiers in Mechanical Engineering-Switzerland","FRONT MECH ENG-SWITZ","N/A","2297-3079","ENGINEERING, MECHANICAL - ESCI","865","2.3","N/A","0.42","98.79"%,"N/A"," 111/179 ","Q3"," N/A ","0.3","2.3","N/A","38.27","0.001",
"IEEE INDUSTRY APPLICATIONS MAGAZINE","IEEE IND APPL MAG","1077-2618","1558-0598","ENGINEERING, INDUSTRIAL - SCIE","865","0.8","Q4","0.13","7.52"%,"1.1"," 62/68 ","Q4"," 48/50 ","0.2","0.8","Q4","9.56","0",
"INTERNATIONAL JOURNAL OF VEHICLE DESIGN","INT J VEHICLE DES","0143-3369","1741-5314","ENGINEERING, MECHANICAL - SCIE","862","0.5","Q4","0.24","54.46"%,"1"," 145/179 ","Q4"," 133/136 ","<0.1","0.5","Q4","19.27","0",
"Engineering Journal-Thailand","ENG J-THAIL","0125-8281","0125-8281","ENGINEERING, MULTIDISCIPLINARY - ESCI","860","0.8","N/A","0.25","98.11"%,"0.9"," 115/178 ","Q3"," N/A ","0.5","0.7","N/A","35.67","0.001",
"ASHRAE JOURNAL","ASHRAE J","0001-2491","1943-6637","ENGINEERING, MECHANICAL - SCIE","850","0.8","Q4","0.09","0"%,"0.5"," 171/179 ","Q4"," 128/136 ","0.3","0.7","Q4","4.75","0",
"Advances in Science and Technology-Research Journal","ADV SCI TECHNOL-RES","2080-4075","2299-8624","ENGINEERING, MULTIDISCIPLINARY - ESCI","849","1.1","N/A","0.31","99.52"%,"0.9"," 99/178 ","Q3"," N/A ","0.3","0.8","N/A","44.66","0.001",
"Journal of Water Reuse and Desalination","J WATER REUSE DESAL","2220-1319","2220-1319","ENGINEERING, ENVIRONMENTAL - SCIE","848","2.3","Q4","0.5","100"%,"3.3"," 39/75 ","Q3"," 46/55 ","N/A","2.3","Q3","48.67","0.001",
"Engineering Management Journal","ENG MANAG J","1042-9247","2377-0643","ENGINEERING, INDUSTRIAL - SCIE","830","2.5","Q3","0.4","1.85"%,"2.7"," 44/68 ","Q3"," 34/50 ","0.3","2.2","Q3","36.03","0",
"Journal of Marine Science and Technology-Taiwan","J MAR SCI TECH-TAIW","1023-2796","2709-6998","ENGINEERING, MULTIDISCIPLINARY - SCIE","825","0.5","Q4","0.16","0"%,"0.6"," 137/178 ","Q4"," 87/90 ","0.1","0.5","Q4","23.31","0",
"International Journal of Structural Integrity","INT J STRUCT INTEGR","1757-9864","1757-9872","ENGINEERING, MULTIDISCIPLINARY - ESCI","816","2.7","N/A","0.65","1.64"%,"1.9"," 57/178 ","Q2"," N/A ","2","2.3","N/A","68.26","0.001",
